,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,max_watts,workout_type,average_temp
131,2,Evening yoga,0.0,1323,1323,0.0,Yoga,4186782534,activity_1602530407.tcx,4479386250.0,2020-10-12T19:20:07Z,2020-10-12T20:20:07Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,followers_only,False,,False,4479386250,0.0,0.0,True,94.8,107.0,False,True,,,0,0,False,3.0,2265413,1,a4186782534,,2,,,,,,,,
132,2,☁️ Afternoon Hike - walk around a moat,1223.6,1143,1237,18.6,Hike,4185386527,activity_1602510910.tcx,4477912808.0,2020-10-12T13:55:20Z,2020-10-12T14:55:20Z,(GMT+00:00) Europe/London,3600.0,"[50.148584, -5.048297]","[50.148618, -5.048318]",,,United Kingdom,50.148584,-5.048297,0,5,0,2,0,False,False,False,False,followers_only,False,g6779208,False,4477912808,1.071,2.1,True,112.0,137.0,False,True,55.5,40.3,0,1,False,3.0,2265413,1,a4185386527,ssaqHz~x]V[FWDe@@ED@RPVx@RLVd@J^P^?ZWl@?LB@P?PGN?DCPCDDD?\ORSbAs@EIGYDD@JNJF@NETBBBL?Z_AD]Pm@HONKLGFIF?NMRKFINCj@[NUCOK[]s@GSDy@AQ@WLSLI?GOo@MQE?Ac@Qs@BGHGGHGBBEQDQWOMCQ?FB@C@E@SCK@EBOXI@KKC?EDKZIFOT[l@e@n@_@L[?]PUb@[`AmBhB]XG@KRO^BVH\@TEP]t@B?,2,,,,,,,,
133,2,🌧 Lunch Hike - walk around Falmouth and maritime museum,3265.8,2986,9418,41.9,Hike,4185238432,activity_1602500399.tcx,4477756010.0,2020-10-12T11:00:01Z,2020-10-12T12:00:01Z,(GMT+00:00) Europe/London,3600.0,"[50.153874, -5.068642]","[50.154093, -5.069027]",,,United Kingdom,50.153874,-5.068642,0,6,0,2,0,False,False,False,False,followers_only,False,g6779208,False,4477756010,1.094,3.0,True,109.4,138.0,False,True,34.4,1.9,0,1,False,9.0,2265413,1,a4185238432,utbqH`~|]KSG_@ECCMDCD@JAAEDQJBTIR?LMJGHABCHEFKFW@c@Pk@@MDADKBC?BAEDKH?NMTc@XWFIVk@Ni@NW@GC@ACHG`@_APWMi@GQEAUw@OSGWUi@KII@ON?JGDMDCAACJXDIBFNa@FIHCBNRTPb@JLVz@HHJDDJD?PKFIDSJU?KPi@ZUPUZc@?IGABEJGRQNUAGOQQc@EQa@_AO_@COIQISOOIUA@PLPGHYNeAH[E]@YCy@ESE?Uk@?E@B@A@EDDE?NAJF?ABSGM?c@CCJ@FLFb@b@rADb@CDOF?BO@^bBEGHXBVANQ\GTDPQM?c@BF@EEIDOl@RJGFMJFLA\[NJD?JPFPT\JXLDFCHIv@i@NULCHGTm@PSFYL]BQ?c@Io@Au@KcANbCD\?^CNM`@CTYl@Od@WT_@Tk@b@WDSLsAbBWd@_@f@q@`BSPEP]d@_@\KTMJW~@ONILWLGFKN?DIBONKXGd@Un@?^CD[RILMHSFOJEHAN?j@Qj@KJGBEJ?HSNe@FIHHP@UCNGI@AEG?BSNAHGFUHILQBQDKLODIAOHK@I?IFSBSPM@UXUJ[ZIXSZ]bAL^RR@h@Ya@G@YZIXEn@FH?NOj@KTF\JTLPHDDL@APDJLR^j@^DARa@Bc@JQ?GHIBOTc@?K@HCBGQ?IXy@R[JCVWDOAIRUBKG?KQ?IDOC[b@O`@ANGHKC@BW\KLOFKNICMKOFAAAk@TWC,2,,,,,,,,
134,2,🌧 Lunch Hike,11.0,14,14,0.0,Hike,4184654601,activity_1602500380.tcx,4477137887.0,2020-10-12T10:59:41Z,2020-10-12T11:59:41Z,(GMT+00:00) Europe/London,3600.0,"[50.153836, -5.068809]","[50.153873, -5.068672]",,,United Kingdom,50.153836,-5.068809,0,1,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4477137887,0.786,1.2,False,,,False,False,15.4,14.3,0,0,False,,2265413,1,a4184654601,mtbqH`_}]GY,2,,,,,,,,
135,2,⛅ Afternoon Hike - Treguth Inn to Lewenick,1639.6,1344,1437,51.9,Hike,4180721058,activity_1602417713.tcx,4472927887.0,2020-10-11T12:02:23Z,2020-10-11T13:02:23Z,(GMT+00:00) Europe/London,3600.0,"[50.386709, -5.140077]","[50.391262, -5.126759]",,,United Kingdom,50.386709,-5.140077,0,4,0,2,0,False,False,False,False,followers_only,False,g6779208,False,4472927887,1.22,2.4,True,105.7,129.0,False,True,60.6,20.4,0,0,False,3.0,2265413,1,a4180721058,{cprHn|j^BHDCLQHGFQHIpA}BACDEPE@GX]BIF?DINKLWp@}@Pa@p@wBX}AF_A?gCXeE?qCMoBOy@KeACSA@E_@@k@E{@@sAGa@?IA@D_@Ce@BeCGsAUGK?EGE?G@GFAKWKg@DQCUAGBKCK?OEM?OKm@GIE[I_@Am@YU_@?@UMMS[MA@KMG]KEM?SC]MIEc@MSISOuAi@s@a@WEOKWCGG[EG@Y?IFIJMDUM_@[?D@?Go@QOm@[QOs@}@KSWa@m@k@IMAKBGDBFI,2,,,,,,,,
136,2,"⛅ Morning Hike - Lewenick, Holywell Bay, penhale point and a pint",8497.2,7463,9281,131.0,Hike,4180721938,activity_1602406420.tcx,4472928388.0,2020-10-11T08:53:43Z,2020-10-11T09:53:43Z,(GMT+00:00) Europe/London,3600.0,"[50.391278, -5.126973]","[50.38672, -5.140051]",,,United Kingdom,50.391278,-5.126973,0,8,0,2,0,False,False,False,False,followers_only,False,g6779208,False,4472928388,1.139,2.8,True,109.2,156.0,False,True,68.9,4.2,0,1,False,24.0,2265413,1,a4180721938,m`qrHrjh^l@l@r@fA^b@tA~@DLA`@Kb@Qb@@?KL[~@Id@CpAGp@Ob@c@vB}@dG_@nAUjAYt@FGTq@T{ATu@Hk@Rg@JuAJi@Fo@z@kDJsBL{@V}@JQNKNg@AOCD?]IUw@a@e@]w@iA_AiA[m@FRJ?L^h@h@bA|AbBjADJBXKl@{@rBKbAIbBw@`Dg@|DYrAW|@UlAcA|CY~AE@APOb@Gr@BlBQhAOhBY|Ak@nECjAGf@Uz@?`AOxAGhBGd@DFGh@GtCK|Ac@dCCv@JLBRH@NZF?J`@X\Ft@AEAj@Hd@F|A]rA?~@Eh@Bt@B?JPPJAPJKJPHA`@`@F?LTb@ZP^b@\Z^zAr@rBADGB[FIp@e@rB_A`@a@ZyB@_@EKB{@Eo@Js@Ak@Dc@DGtA@Hd@Gt@@HDHXLn@tBb@bAVTKTM|@i@v@_Ap@MVyAlAi@Z]ZSnA?dAEV?ZZtCR|@S]HBRt@NXh@|CVz@DdAVpBLt@Pf@VvBf@vBBb@AJ@n@Db@AJIBBEBB?Z^VZLVAvAa@t@EACDAx@Mh@]nA}A`@YJe@P]NOl@YTUHA^RLl@NN?GD@FMF]\_A^i@EIb@}@Fs@Rg@NWv@k@x@UpBOJPNFP\Gv@R|APJTIPUNc@V[J@^e@|@eDBoBNwB|@w@f@Lj@ZnAJTtAv@n@d@j@VRDP?XE[IS}@{@IQk@]Ck@GK?KDIz@r@d@GBc@AM~@F_AIAHBBGj@e@Aw@k@GQ_@Bu@Iq@a@]Iy@|@Ib@GdA?~@Gr@EHg@Fa@VgCVo@Pk@Hg@Cs@Ze@H[Oa@RaAx@k@|@m@lA}@|@yA|@y@Xs@f@aAPq@CXDt@Cx@SBVARF^?b@e@j@_Al@u@Pi@AQJ]@_A^q@SCYGQGCCMAe@HSAQFq@AKEOi@w@Oc@SkBQi@UkA[uDIQGc@M_@UuAa@sAGm@S{@Eu@KcA@_@FWAo@HeADQJCRY~@i@NUv@m@h@q@^Q\[Nc@AKn@mBAI|@uBVu@d@aANq@JaAJMNCj@i@JMBa@IYaBiCGSEi@Dc@LWd@m@Ri@T[FSZi@@g@HMDQIY,2,,,,,,,,
137,2,⛅ Morning Hike,8.2,10,10,0.0,Hike,4180722771,activity_1602406398.tcx,4472929741.0,2020-10-11T08:53:25Z,2020-10-11T09:53:25Z,(GMT+00:00) Europe/London,3600.0,"[50.391342, -5.126812]","[50.391306, -5.126934]",,,United Kingdom,50.391342,-5.126812,0,1,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4472929741,0.82,2.0,False,,,False,False,55.8,55.5,0,0,False,,2265413,1,a4180722771,{`qrHrih^@JDJ,2,,,,,,,,
138,2,☁️ Morning Walk - fresh air to feel better,2077.7,2658,2658,0.0,Walk,4170954986,activity_1602232710.tcx,4462560488.0,2020-10-09T08:40:49Z,2020-10-09T09:40:49Z,(GMT+00:00) Europe/London,3600.0,"[52.887409, -1.298354]","[52.887679, -1.298782]",,,United Kingdom,52.887409,-1.298354,0,3,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4462560488,0.782,1.3,True,98.1,121.0,False,True,31.5,29.6,0,0,False,6.0,2265413,1,a4170954986,apxaIlv{Fd@{CF{@F]B{@JUHy@FgABcBAiCIiAKQWcAO_@Qu@Sk@A@AAs@iC_@eA?IEGMDYTGJQHIJWNAHI@QLAPWLIAGDMPq@\KRCAGDE?CHOLC?CDWNKBILIBSB@@SDI?GAWF[ZEL?VKHCPDv@Et@Il@Wf@ACGJERQZ]`@A\QVMb@QtAEp@?hADXFlAJn@j@jBZ~@Nn@X|BVxCRTFPPTPN^DZCHCHDHHLfAHd@JtALl@HbABDFA,2,,,,,,,,
139,2,Morning Activity - HIIT 25/20/20,0.0,1510,1510,0.0,Workout,4166677647,activity_1602146368.tcx,4458041071.0,2020-10-08T08:39:28Z,2020-10-08T09:39:28Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,4,0,1,0,True,False,False,False,followers_only,False,,False,4458041071,0.0,0.0,True,108.6,132.0,False,True,,,0,0,False,4.0,2265413,1,a4166677647,,2,,,,,,,,
140,2,☁️ Lunch Walk,1092.5,1048,1048,0.0,Walk,4162864313,activity_1602070962.tcx,4453991251.0,2020-10-07T11:43:58Z,2020-10-07T12:43:58Z,(GMT+00:00) Europe/London,3600.0,"[52.887435, -1.298406]","[52.887715, -1.298733]",,,United Kingdom,52.887435,-1.298406,0,3,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4453991251,1.042,1.8,True,87.6,103.0,False,True,31.3,30.4,0,0,False,2.0,2265413,1,a4162864313,o{xaIhd|FIFYJGP?Vv@`FHp@ADLfA?n@BX?B@ABHAXFr@@t@DVFdABtAHhBVdAb@l@^TRDRAPGLGNMd@s@b@cAPo@Fw@P{@,2,,,,,,,,
141,2,🌧 Lunch Run - didn't want to go and ended up getting wet ,5089.8,1419,1423,20.2,Run,4158225632,activity_1601984083.tcx,4449091884.0,2020-10-06T11:34:44Z,2020-10-06T12:34:44Z,(GMT+00:00) Europe/London,3600.0,"[52.887603, -1.298565]","[52.886965, -1.298912]",,,United Kingdom,52.887603,-1.298565,2,8,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4449091884,3.587,5.8,True,147.7,188.0,False,True,40.8,30.1,1,0,False,32.0,2265413,1,a4158225632,ghxaIl|{FLYDCh@Av@Jt@Ar@Dd@NXRB?BSBCD@JDd@h@d@Ln@^fCxCl@z@^`@zAlBZZ^f@|@bABD@v@UdAC^FNTZTTPL|Ar@bCf@\ELBHHJZDz@DzCHtADxA@dAC`@Gj@Qr@{@dCi@tBc@zBE~BYdFI`AEXMfDk@fHId@KnBQtBGzASrB]~EWfBC^?b@In@@PXdAH\LrBJbC`@tEThDf@vELx@PrBG[CkAg@iFIcBMi@OuAOsCUcCGsAQaCOo@M[CSHaATwAP{BJq@t@eONmANgCTcBNsB@k@L}AHgCXkDPaDNeAXmAd@}Ar@kBPs@@k@?q@Iw@?g@KgAQsFEM[Su@Oy@Ec@IQI}@c@g@]YMQMKYAg@@c@ToA?IGW}AeBm@g@OUs@o@s@u@{AqB{AcB[Q}@]c@Gg@_@c@OaAJ_@?a@CC@MVE@GCE@UP,2,,,,,,,0.0,
142,2,Afternoon Activity - HIIT,0.0,1404,1404,0.0,Workout,4154720798,activity_1601911536.tcx,4445394210.0,2020-10-05T15:25:36Z,2020-10-05T16:25:36Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,followers_only,False,,False,4445394210,0.0,0.0,True,119.3,146.0,False,True,,,0,0,False,5.0,2265413,1,a4154720798,,2,,,,,,,,
143,2,Morning Ride - spin class with the wife,0.0,2931,2931,0.0,Ride,4148867286,activity_1601800937.tcx,4439183777.0,2020-10-04T08:42:17Z,2020-10-04T09:42:17Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,6,0,1,0,True,False,False,False,followers_only,False,b6605493,False,4439183777,0.0,0.0,True,150.6,174.0,False,True,,,0,0,False,75.0,2265413,1,a4148867286,,2,,,,,False,,10.0,
144,2,🌧 Lunch Run - 60mins easy - z2,11555.7,3611,3611,28.7,Run,4145007979,activity_1601723499.tcx,4435075327.0,2020-10-03T11:12:04Z,2020-10-03T12:12:04Z,(GMT+00:00) Europe/London,3600.0,"[52.887427, -1.297991]","[52.888628, -1.298037]",,,United Kingdom,52.887427,-1.297991,9,10,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4435075327,3.2,6.4,True,165.1,182.0,False,True,40.9,29.6,0,0,False,149.0,2265413,1,a4145007979,w{xaIne|Fq@Vk@DIAOMOQMYQWYq@YeAIg@IS}@cEo@uBa@kCAy@Bk@ZcBZeARe@n@iAL_@TmADm@@g@C]K]GGOCW@YJWB_ARWHaANKAUQEAm@NyAx@}AbAi@TU@OFg@\i@XKJy@^aB~@o@j@Qd@MNmA\c@Iu@ZYPc@b@kAx@o@Tg@Z}Ar@SPg@V}@ZkAR_AF]?WAS?_@G]AQBE@IRANBVGT?TD~@jArKb@pC@b@\dDv@rEBr@RpBZ~ERlEFvDDZ?tBFdCBrCF`BAhA?|AI`CClC@`@F`@O`ACtAGjAAdAB`BDd@j@vDLdBNnA?x@Dx@FrFN~A@h@L|CLtBVdB?f@Ff@VtCDlAXjCAl@C\?lBFrABpACvATdHET?f@\vBb@jAVrABJ\`D\rGAz@JdDA`BBjBCj@?~DVdDRtBHjAz@dGR|AJnBb@rEXdBHNn@lCRrAHx@B|ALxAHzAJb@H`AP|@CvB]rBMb@UjAKdAOj@Y|AK\Ov@?RDRNLl@Hx@BbA@TBTCb@Od@@XDj@V\BRFb@PX@t@L\Cr@SVAVEHIBMDc@?o@@ODIjA[hAOHCHITaAJo@PoBLq@NsCT{AZ}AV{@V]fCuBZO\Kh@?d@NbBv@RDT?f@Qx@y@bAy@p@S~ACNETQFIr@}A`@iAb@o@j@iAh@{@v@i@l@[j@SZEnABVA\GNAjAOVGrB{@b@Kf@E\BFDd@FtAPj@Nl@B|@J^?JCFUB]?oGDmEBk@DYd@eBl@kCX}@r@wCLu@Js@?[Gq@QiAo@gFm@mGg@qDWaDUuBc@_Da@gEc@aDQaCYsCw@kFKcBc@kDIiBUqCM{@K_BEiAIyAIo@Uk@Ge@JiBN_A\uDD_A@o@L}BNsAJyCRuBFyAJy@BiANsBD}ALmAVsDDmBGIUAAI`@m@h@kCPk@Nq@j@uA^kATu@Hw@GeCOyBKoDE]IKMIoAGICKGSG{As@_BaAKOGYJq@Bu@Fg@CM_AaAu@aAiBiBc@m@YYw@{@s@gA}@gA]Ic@Wc@Ak@e@KG]Ig@?q@HQ@e@CSBIEK?i@b@OPe@vBQpAStCaApI_@rASfAQn@q@rEOh@w@xA]Ze@JW?g@]SYIUQi@Ia@Iw@EsCO_C?}@GoA,2,,,,,,,0.0,
145,2,Morning Activity - HIIT 25min 40/20,0.0,1208,1208,0.0,Workout,4140440294,activity_1601626062.tcx,4430214944.0,2020-10-02T08:07:42Z,2020-10-02T09:07:42Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,followers_only,False,,False,4430214944,0.0,0.0,True,114.0,133.0,False,True,,,0,0,False,3.0,2265413,1,a4140440294,,2,,,,,,,,
146,2,"Evening yoga - full practice, 5 min shavasana",0.0,1528,1528,0.0,Yoga,4138690094,activity_1601580571.tcx,4428352717.0,2020-10-01T19:29:31Z,2020-10-01T20:29:31Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,followers_only,False,,False,4428352717,0.0,0.0,True,81.7,104.0,False,True,,,0,0,False,2.0,2265413,1,a4138690094,,2,,,,,,,,
147,2,🌧 Lunch Run - easy lunch 5,5159.2,1505,1505,20.2,Run,4132211140,activity_1601464092.tcx,4421485112.0,2020-09-30T11:08:14Z,2020-09-30T12:08:14Z,(GMT+00:00) Europe/London,3600.0,"[52.887428, -1.297274]","[52.887175, -1.298767]",,,United Kingdom,52.887428,-1.297274,0,10,0,1,0,False,False,False,False,everyone,False,g6779208,False,4421485112,3.428,4.8,True,175.0,196.0,False,True,40.8,30.1,0,0,False,86.0,2265413,1,a4132211140,ghxaIp|{FNYLGj@J\LzA@TF`@Df@L\DzAb@rAzAp@|@f@h@x@fAr@v@l@v@`CjC@FCdAUjAAHR`@j@d@|A~@j@RbATjADHHBRFjCXnG?h@G~@Kd@Uv@]z@o@jBe@pBKr@Ix@MlESzCMvCYbDWdEId@MrBUfCM`C[`EG`@E~@c@`D@\BTZbAJf@NrER|CV|BRjCNlAVpCd@`EQgDSyB]kFm@gH]kGEY]u@C_@JmARyC^iDP_F\gFZiFP_CN}AVyEFk@FmABkBFs@Fe@R{@j@kCdA}CNq@FeB?aAOcEImCGUe@CMEm@Ao@Oy@s@i@Yk@Sg@_@OUES?aAB[Ju@GWs@aAc@c@iAsAoBgCyA}AYa@i@i@}@]UMm@Iy@YQEeA?s@Em@?UHQV,2,,,,,,,0.0,
148,2,Morning Activity - HIIT 25/20/20,0.0,1522,1522,0.0,Workout,4131617496,activity_1601452096.tcx,4420848784.0,2020-09-30T07:48:16Z,2020-09-30T08:48:16Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,everyone,False,,False,4420848784,0.0,0.0,True,108.3,152.0,False,True,,,0,0,False,5.0,2265413,1,a4131617496,,2,,,,,,,,
149,2,"Evening Yoga - full practice, 5 min shavasana",0.0,1525,1525,0.0,Yoga,4129757391,activity_1601407217.tcx,4418858577.0,2020-09-29T19:20:17Z,2020-09-29T20:20:17Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,6,0,1,0,True,False,False,False,everyone,False,,False,4418858577,0.0,0.0,True,80.1,94.0,False,True,,,0,0,False,2.0,2265413,1,a4129757391,,2,,,,,,,,
150,2,⛅ Lunch Run - that's almost a cock,5014.5,1369,1369,0.0,Run,4123199366,activity_1601291874.tcx,4411897637.0,2020-09-28T11:18:13Z,2020-09-28T12:18:13Z,(GMT+00:00) Europe/London,3600.0,"[52.887283, -1.29845]","[52.887938, -1.298619]",,,United Kingdom,52.887283,-1.29845,6,13,0,1,0,False,False,False,False,everyone,False,g6779208,False,4411897637,3.663,5.2,True,165.7,187.0,False,True,31.5,29.6,0,0,False,58.0,2265413,1,a4123199366,ehxaIl|{FHUJKj@EXFj@?RFnALj@TPP|@RPHLB|AhAfAhARZz@hARZn@t@v@fA~@hAh@h@@FKjAOl@AL@Jf@`@f@ZTPlAp@VD^Jx@Fh@CPEX]b@w@RURSv@c@ZMTc@Ne@CgBDaEIuAS_By@oE[o@I[u@aBWc@q@k@}@mAa@eAGEy@}ASYa@}@Yg@QWUOMUg@g@SYsAsB]e@o@iA[g@[_@Yc@CEIAAGBKEMg@y@O[q@eAKGs@eAMK[_@aAwBOOeAuBIK[Qq@RoAv@w@TaA~@k@\aAz@e@XIHQL{@z@e@XYXk@Zg@`@SLoAfAi@\YLk@Nc@R[?c@PUVCHBt@?lAC`@Ot@M`@y@|AKZ[j@U~@It@?h@@fAF~@H^NXnAfEPpAHfBJv@HVTb@X^j@\LDT@JFn@fCZbCBd@LfDPxBP|CDjCFTt@x@^XZF`@Kb@Y\o@\{@Nq@LkALs@Ba@?{@Cw@ImAe@sDe@wC[wA[_AWyAOQKCMDw@h@_CfAQPCNFh@\nBHp@FjBD\L`@HzA?`@Dn@HHD?JCXS,2,,,,,,,0.0,
151,2,Morning Activity - HIIT 25/20/20 with an incident in the middle!,0.0,2076,2076,0.0,Workout,4122682696,activity_1601279927.tcx,4411346440.0,2020-09-28T07:58:47Z,2020-09-28T08:58:47Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,4,0,1,0,True,False,False,False,everyone,False,,False,4411346440,0.0,0.0,True,106.3,131.0,False,True,,,0,0,False,5.0,2265413,1,a4122682696,,2,,,,,,,,
152,2,"Evening yoga - full practice, 5 min shavasana",0.0,1521,1521,0.0,Yoga,4121247097,activity_1601234356.tcx,4409794145.0,2020-09-27T19:19:16Z,2020-09-27T20:19:16Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,everyone,False,,False,4409794145,0.0,0.0,True,78.5,121.0,False,True,,,0,0,False,2.0,2265413,1,a4121247097,,2,,,,,,,,
153,2,Morning Ride - spin class,0.0,3071,3071,0.0,Ride,4117999040,activity_1601195977.tcx,4406365553.0,2020-09-27T08:39:37Z,2020-09-27T09:39:37Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,4,0,1,0,True,False,False,False,everyone,False,b6605493,False,4406365553,0.0,0.0,True,148.1,175.0,False,True,,,0,0,False,77.0,2265413,1,a4117999040,,2,,,,,False,,10.0,
154,2,☀️ Morning Walk - toddle,1089.6,1312,1343,0.0,Walk,4113393342,activity_1601113190.tcx,4401464164.0,2020-09-26T09:40:58Z,2020-09-26T10:40:58Z,(GMT+00:00) Europe/London,3600.0,"[52.887503, -1.298557]","[52.887694, -1.298805]",,,United Kingdom,52.887503,-1.298557,0,3,0,1,0,False,False,False,False,everyone,False,g6779208,False,4401464164,0.83,1.8,True,87.2,98.0,False,True,31.3,30.4,0,0,False,2.0,2265413,1,a4113393342,apxaIt{|F@HM^DL?FM\ANWj@ITCDETKHGLALIVMNODGDG@ABk@@GEK?Y]KGGMAMABGMCOEGE?CO@a@Gg@BSCu@OoBAy@Ge@AmAIc@Cq@Gq@Cc@EMIq@WwAAWSyAAODOHGPEHG,2,,,,,,,,
155,2,Morning Activity - HIIT 25/20/20,0.0,1599,1599,0.0,Workout,4104937960,activity_1600933604.tcx,4392465178.0,2020-09-24T07:46:44Z,2020-09-24T08:46:44Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,4,0,1,0,True,False,False,False,everyone,False,,False,4392465178,0.0,0.0,True,105.7,123.0,False,True,,,0,0,False,4.0,2265413,1,a4104937960,,2,,,,,,,,
156,2,Evening yoga - restorative yoga,0.0,1528,1528,0.0,Yoga,4103188379,activity_1600889900.tcx,4390626934.0,2020-09-23T19:38:20Z,2020-09-23T20:38:20Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,4,0,1,0,True,False,False,False,everyone,False,,False,4390626934,0.0,0.0,True,69.2,82.0,False,True,,,0,0,False,1.0,2265413,1,a4103188379,,2,,,,,,,,
157,2,☀️ Lunch Run - Final summer run and 500km running for the year!,7497.4,2196,2199,22.4,Run,4096231163,activity_1600772828.tcx,4383316691.0,2020-09-22T11:07:24Z,2020-09-22T12:07:24Z,(GMT+00:00) Europe/London,3600.0,"[52.887184, -1.298512]","[52.887459, -1.296664]",,,United Kingdom,52.887184,-1.298512,4,11,0,1,0,False,False,False,False,everyone,False,g6779208,False,4383316691,3.414,4.6,True,122.2,134.0,False,True,40.8,30.1,4,0,False,8.0,2265413,1,a4096231163,ghxaIl|{FLYHEFAPBPHL?RDRAZD\?ZH`@@d@Np@LHFTFv@Zb@VpBlB\j@h@p@\Z~@fAv@dAf@d@l@v@BJAJMh@IzA?LFJbAv@d@Rt@d@T@jAb@JAJDZ?XRL^Dn@@|@LlDJjABjACt@ERcBbFaA|EG`CGdBWjDOpEWhC?d@ItAKt@KpBa@zDIdC[|DG|@QhBU|@?\C\@LVj@Lj@Dd@@v@LjDn@dIRrBH`@XhDt@bHd@nD@TPxAN`B\~BDf@?TCFgBz@OJSVwAfCuCbEa@p@c@h@Wj@cAxAa@p@s@|A{CxFkA`CeAlBO^q@fAcBdDc@v@SVu@zAW^UVk@oA_BwBWa@e@e@g@s@iAiBwBwDMSQ[IKi@kA_AsAUg@?[h@_BzAsDr@uAVo@h@aAx@uBTc@Ti@h@_AhCsFZy@h@}@Zw@`@u@Rg@VkAXe@`@gA`AmBTm@r@qAjBmEzAyCdC}F~@aB\s@J]`@w@x@iB|@kCb@iBPsATgC`@oFNuCf@}FR{Dl@qHN_CHeDRgBLw@\{AJw@Ps@f@cBJUPk@FeA?g@KcCOaDGs@@u@CQOE_AKmA_@w@e@qAm@c@YMSC]P{@?cABUMKWg@yA}Ae@k@e@s@WQ{@aAe@s@MI]e@kAsAm@[g@Og@C_@UWKo@MY@QDe@@i@IO?KAGBW\,2,,,,,,,0.0,
158,2,Evening yoga - vinyasa flow,0.0,2139,2139,0.0,Yoga,4093774211,activity_1600716550.tcx,4380725849.0,2020-09-21T19:29:10Z,2020-09-21T20:29:10Z,(GMT+00:00) Europe/London,3600.0,,,,,United Kingdom,,,0,7,0,1,0,True,False,False,False,everyone,False,,False,4380725849,0.0,0.0,True,81.1,103.0,False,True,,,0,0,False,3.0,2265413,1,a4093774211,,2,,,,,,,,
